ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Bike Buyer
21305,Married,Male,60000,0,High School,Professional,No,2,5,North America,51,Yes
11371,Married,Female,20000,0,Bachelors,Clerical,Yes,0,2,Pacific,28,No
21542,Married,Female,70000,1,Partial High School,Skilled Manual,No,3,3,Europe,57,Yes
27513,Single,Female,70000,0,High School,Skilled Manual,No,2,4,Pacific,49,Yes
11373,Married,Female,30000,0,Bachelors,Clerical,Yes,0,1,Europe,63,No
11374,Single,Male,30000,0,Bachelors,Clerical,Yes,0,5,Europe,63,No
11375,Married,Male,30000,0,Bachelors,Clerical,Yes,0,6,Europe,63,No
17071,Single,,70000,0,Bachelors,Professional,Yes,1,7,Pacific,41,Yes
23306,Single,Male,40000,0,High School,Skilled Manual,No,2,8,North America,28,Yes
11472,Single,Male,60000,2,Bachelors,Professional,Yes,2,1,Pacific,43,Yes
11376,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,2,Europe,63,No
24348,Single,Male,60000,0,Graduate Degree,Professional,No,1,3,North America,39,Yes
25185,Single,Female,130000,3,Bachelors,Management,No,3,6,North America,45,Yes
11377,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,5,Europe,45,No
21448,Married,Female,80000,0,Bachelors,Management,No,2,5,North America,63,Yes
28135,Single,Female,70000,0,High School,Skilled Manual,No,2,2,Pacific,49,Yes
11383,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,1,Europe,46,No
11384,Married,Female,30000,0,Bachelors,Clerical,Yes,0,13,Europe,46,No
11385,Single,Male,30000,0,Bachelors,Clerical,Yes,0,1,Europe,46,No
11386,Married,Female,30000,0,Bachelors,Clerical,Yes,0,5,Europe,46,No
11389,Single,,10000,1,High School,Manual,No,1,5,Europe,36,No
11390,Single,Female,10000,,High School,Manual,No,1,2,Europe,36,No
20553,Married,Male,100000,3,Partial College,Professional,Yes,4,3,Europe,49,Yes
18297,Single,Female,70000,0,Bachelors,Professional,No,2,4,Pacific,43,Yes
18096,Married,Female,60000,1,Bachelors,Management,No,0,1,North America,57,Yes
17476,Married,Female,60000,0,Graduate Degree,Management,No,2,5,North America,65,Yes
11391,Single,Female,10000,2,High School,Manual,Yes,0,6,Europe,35,No
11392,Single,Male,10000,2,High School,Manual,Yes,0,7,Europe,36,No
11393,Single,Male,10000,2,High School,Manual,Yes,0,,Europe,37,No
11396,Married,Male,10000,2,High School,Manual,No,1,1,Europe,37,No
19854,Single,Female,70000,0,Bachelors,Management,Yes,3,2,North America,60,Yes
24092,Married,Female,40000,0,Bachelors,Professional,Yes,0,3,Europe,39,Yes
18131,Single,Female,110000,4,Partial College,Professional,Yes,4,6,Europe,50,Yes
11397,Single,Female,20000,0,Partial College,Manual,No,1,5,Europe,37,No
26382,Single,Male,130000,4,Partial College,Professional,No,2,5,Europe,49,Yes
11399,Single,Female,30000,0,Bachelors,Clerical,Yes,0,2,Europe,37,No
28217,Single,Female,110000,0,Graduate Degree,Management,Yes,0,11,Pacific,37,Yes
15120,Married,Female,70000,0,Bachelors,Professional,Yes,2,5,Pacific,30,Yes
22224,Married,Female,90000,0,Partial College,Professional,Yes,1,6,North America,49,Yes
11404,Single,Female,10000,0,Partial College,Manual,No,2,7,Europe,54,No
18589,Single,Female,40000,0,Bachelors,Professional,No,1,1,North America,41,Yes
11405,Single,Female,10000,0,Partial College,Manual,No,2,2,Europe,54,No
19500,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,4,Europe,43,Yes
11407,Married,Male,20000,0,Partial College,Manual,Yes,1,1,Europe,54,No
11408,Married,Male,10000,1,High School,Manual,No,2,1,Europe,53,No
11411,Married,Male,80000,2,Partial College,Professional,No,1,5,Europe,52,No
11415,Single,Male,90000,0,Partial College,Professional,No,2,1,Europe,62,No
11418,Single,Male,90000,0,Partial College,Professional,No,2,1,Europe,61,No
26097,Single,Male,130000,3,Graduate Degree,Management,No,3,1,North America,71,Yes
11419,Married,Male,150000,4,Graduate Degree,Management,Yes,4,1,Europe,61,No
11424,Married,Female,80000,2,Partial College,Professional,Yes,2,5,Europe,52,No
11426,Married,Male,110000,4,Bachelors,Management,Yes,4,1,Europe,53,No
11430,Married,Female,90000,1,High School,Professional,Yes,2,1,Europe,54,No
11434,Married,Male,170000,5,Partial College,Professional,Yes,4,1,Europe,55,No
17446,Married,Female,70000,0,Graduate Degree,Management,Yes,2,1,North America,71,Yes
20546,Married,Female,60000,,High School,Professional,No,2,10,North America,54,Yes
11435,Single,Female,100000,4,Partial College,Management,Yes,4,11,Europe,56,No
26575,Single,Female,40000,0,High School,Skilled Manual,No,2,5,North America,31,Yes
14298,Married,Female,70000,2,Partial College,Professional,Yes,0,1,North America,49,Yes
21269,Single,Male,90000,4,Bachelors,Management,Yes,1,13,North America,38,Yes
14127,Married,Female,10000,0,High School,Manual,Yes,2,1,Pacific,30,Yes
25942,Single,Female,60000,0,Partial College,Skilled Manual,No,2,5,North America,26,Yes
14605,Single,Female,80000,4,Bachelors,Skilled Manual,No,1,,North America,41,Yes
11436,Married,,160000,5,Partial College,Management,No,4,2,Europe,56,No
11437,Married,Male,90000,1,High School,Management,Yes,3,3,Europe,56,No
18842,Single,Male,40000,0,Partial College,Professional,Yes,2,4,North America,70,Yes
11438,Married,Female,130000,5,High School,Management,Yes,4,1,Europe,57,No
11440,Married,Male,80000,0,Partial High School,Skilled Manual,No,2,5,Europe,59,No
11536,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,48,Yes
21011,Single,Female,20000,1,Partial College,Manual,No,0,7,Europe,45,Yes
15702,Married,Female,130000,5,High School,Professional,Yes,3,8,Europe,54,Yes
11539,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,47,Yes
17421,Married,Female,150000,1,Bachelors,Management,Yes,3,2,North America,43,Yes
11441,Married,Female,90000,0,Partial High School,Skilled Manual,No,2,3,Europe,59,No
26726,Single,Female,60000,0,Partial High School,Skilled Manual,No,2,6,North America,52,Yes
11442,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,5,Europe,58,No
11458,Married,Female,100000,,High School,Management,Yes,2,5,Pacific,33,No
15845,Married,Female,80000,0,Bachelors,Management,No,1,2,North America,37,Yes
11547,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,11,Europe,38,Yes
11548,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,5,Europe,38,Yes
22189,Married,Female,70000,0,Partial College,Professional,Yes,2,6,North America,33,Yes
28172,,Male,60000,0,Partial College,Skilled Manual,Yes,1,7,North America,44,Yes
14385,Married,Female,60000,0,Bachelors,Management,Yes,2,1,North America,61,Yes
13955,Married,Male,90000,0,Bachelors,Professional,Yes,0,13,Pacific,36,Yes
23154,Married,Male,50000,2,Bachelors,Skilled Manual,Yes,0,1,North America,37,Yes
16805,Single,,60000,1,High School,Professional,Yes,2,5,North America,56,Yes
11463,Married,Female,110000,5,High School,Management,No,4,5,Pacific,34,No
24753,Single,Male,30000,0,High School,Skilled Manual,Yes,2,2,North America,48,Yes
18301,Single,Female,90000,0,Bachelors,Management,No,1,3,Pacific,48,Yes
13882,Single,Female,40000,0,Bachelors,Professional,Yes,1,4,North America,39,Yes
11576,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,1,Europe,41,Yes
11466,Married,Male,150000,5,Partial High School,Management,Yes,4,5,Pacific,35,No
11577,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,6,Europe,41,Yes
11467,Married,Male,170000,5,Graduate Degree,Management,Yes,4,7,Pacific,37,No
11469,Single,Male,10000,0,Partial High School,Manual,No,2,8,Europe,33,No
28158,Single,Male,70000,0,Bachelors,Professional,Yes,1,,North America,44,Yes
11471,Single,Female,30000,0,Partial College,Clerical,Yes,1,2,Europe,33,No
28164,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,3,North America,44,Yes
15601,Married,Female,70000,5,Bachelors,Professional,Yes,4,6,Pacific,38,Yes
16354,Single,Female,30000,0,High School,Skilled Manual,No,2,5,North America,31,Yes
11473,Single,Female,20000,0,Partial High School,Manual,No,2,5,Europe,26,No
19338,Married,Female,40000,0,Bachelors,Professional,No,0,2,Europe,40,Yes
27521,Single,,80000,,Bachelors,Management,No,1,11,North America,33,Yes
11474,Single,Male,20000,0,Partial High School,Manual,Yes,2,5,Europe,26,No
24061,Married,Male,10000,4,Partial High School,Manual,Yes,1,6,Europe,40,Yes
14140,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,7,Europe,45,Yes
11593,Single,Male,20000,0,High School,Manual,Yes,1,1,Europe,29,Yes
15145,Single,Female,90000,0,Bachelors,Professional,Yes,4,13,Pacific,35,Yes
11475,Single,Male,30000,0,High School,Manual,No,1,1,Europe,28,No
23662,Single,Female,100000,5,Partial High School,Professional,Yes,4,5,Pacific,36,Yes
28528,Married,Female,20000,1,Partial College,Manual,No,0,5,Europe,38,Yes
25924,Single,Female,70000,0,Partial College,Skilled Manual,No,2,2,North America,27,Yes
11476,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,3,Europe,31,No
11477,Single,Male,30000,,High School,Manual,No,1,4,Europe,33,No
11478,Single,Male,30000,0,High School,Manual,No,1,1,Europe,33,No
11486,Single,Female,10000,0,Partial High School,Manual,Yes,2,5,Europe,35,No
22966,Single,,80000,0,Partial College,Skilled Manual,No,1,6,Pacific,49,Yes
11487,Single,Female,10000,0,Partial High School,Manual,No,2,7,Europe,35,No
11490,Single,Male,20000,0,Partial High School,Manual,No,2,8,Europe,35,No
25660,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,1,1,Europe,44,Yes
11495,Single,Male,40000,2,Partial College,Clerical,Yes,1,2,Europe,35,No
11497,Single,Female,40000,2,Partial College,Clerical,Yes,2,3,Europe,35,No
11498,Single,Male,40000,3,Partial College,Clerical,Yes,2,6,North America,32,No
23818,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,5,North America,33,Yes
18361,Single,Male,60000,0,Partial College,Skilled Manual,No,2,5,North America,26,Yes
11499,Single,Male,40000,3,Partial College,Clerical,Yes,2,,North America,31,No
29263,Married,Male,70000,0,Graduate Degree,Management,No,2,11,North America,70,No
29419,Single,Female,20000,0,High School,Manual,Yes,1,5,Europe,29,No
11502,Single,Male,40000,4,Partial College,Clerical,Yes,1,6,North America,31,No
15648,Married,Male,20000,,Bachelors,Clerical,Yes,0,7,Pacific,28,Yes
14939,Married,Male,40000,0,Bachelors,Clerical,Yes,0,4,Europe,39,Yes
11503,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,76,No
13482,Married,Female,40000,0,Partial College,Professional,No,2,5,North America,54,Yes
17923,Single,Male,10000,1,High School,Manual,No,0,6,Pacific,29,Yes
27078,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,7,North America,36,Yes
24030,Single,Female,20000,0,Partial College,Manual,No,1,8,Europe,36,Yes
11504,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,1,1,North America,75,No
11615,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,0,2,Europe,30,Yes
28711,Married,Female,30000,0,Bachelors,Clerical,Yes,0,3,Europe,37,Yes
11505,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,40,No
11617,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,5,North America,47,Yes
11506,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,5,North America,40,No
13873,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,2,North America,35,Yes
24754,Married,Female,40000,0,Partial College,Clerical,Yes,1,11,North America,47,Yes
11507,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,5,North America,39,No
11508,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,40,No
11509,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,7,North America,53,No
11510,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,1,North America,53,No
11511,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2,North America,53,No
11514,Married,Male,30000,0,High School,Clerical,Yes,1,4,North America,52,No
11517,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,52,No
11518,Married,Male,40000,0,Partial College,Clerical,Yes,1,1,North America,51,No
11519,Married,Male,40000,0,Partial College,Clerical,Yes,1,,North America,51,No
11520,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,51,No
11521,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,50,No
29154,Single,Male,60000,0,Partial College,Skilled Manual,No,1,1,North America,39,Yes
11524,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,50,No
16475,Single,Male,20000,0,Partial High School,Manual,No,2,5,Europe,32,Yes
11527,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,50,No
11530,Married,Male,40000,0,Partial College,Clerical,Yes,1,1,North America,49,No
11532,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,49,No
11533,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,49,No
18075,Single,Female,70000,1,Partial College,Professional,Yes,1,10,North America,59,Yes
14030,Single,Male,80000,0,High School,Skilled Manual,No,2,11,Pacific,51,Yes
11542,Single,Male,20000,1,Partial College,Manual,No,0,5,Europe,38,No
11543,Married,Female,20000,1,Partial College,Manual,Yes,1,1,Europe,38,No
23296,Single,Female,40000,4,Partial College,Clerical,Yes,2,13,North America,33,Yes
11544,Married,Male,30000,0,Bachelors,Clerical,Yes,0,1,Europe,38,No
21903,Single,Male,70000,2,Partial College,Professional,Yes,0,5,North America,50,Yes
11545,Married,Male,30000,0,Bachelors,Clerical,Yes,0,5,Europe,38,No
11551,Single,Male,10000,3,High School,Manual,Yes,1,2,Europe,39,No
11552,Single,Male,20000,1,Partial College,Manual,No,1,3,Europe,39,No
11553,Married,Female,20000,1,Partial College,Manual,Yes,1,4,Europe,39,No
16145,Single,Female,70000,5,Graduate Degree,Professional,Yes,3,1,North America,47,Yes
25758,Married,Female,20000,1,Partial College,Manual,No,0,5,Europe,38,Yes
21055,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,6,Europe,38,Yes
25997,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,7,North America,44,Yes
15597,Married,Male,90000,0,Bachelors,Professional,Yes,0,,Pacific,40,Yes
18649,Single,Male,30000,0,High School,Clerical,Yes,2,1,North America,51,Yes
11554,Single,Female,10000,0,High School,Manual,Yes,2,2,Europe,80,No
11555,Married,Female,40000,0,Bachelors,Clerical,Yes,0,3,Europe,80,No
11556,Married,Male,20000,1,Partial College,Manual,Yes,1,6,Europe,39,No
11557,Single,Female,30000,1,Bachelors,Clerical,No,0,5,Europe,39,No
11558,Single,,30000,1,Bachelors,Clerical,No,0,5,Europe,39,No
24217,Single,Female,10000,2,High School,Manual,No,1,2,Europe,38,Yes
25308,Single,Female,30000,0,High School,Manual,No,1,11,Europe,34,Yes
11559,Single,Male,30000,1,Bachelors,Clerical,No,1,5,Europe,38,No
11560,Single,Female,30000,1,Bachelors,Clerical,No,1,6,Europe,39,No
28415,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,7,Europe,42,Yes
20097,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,51,Yes
11562,Married,Male,20000,1,High School,Manual,Yes,1,13,Europe,40,No
11563,Single,Male,20000,1,High School,Manual,No,1,1,Europe,40,No
11565,Single,Male,20000,2,High School,Manual,Yes,0,5,Europe,40,No
11566,Married,Female,40000,0,Bachelors,Clerical,Yes,0,5,Europe,39,No
11567,Married,Female,40000,0,Bachelors,Clerical,Yes,0,2,Europe,39,No
19793,Single,Female,70000,0,High School,Professional,Yes,2,3,Pacific,49,Yes
23622,Married,Male,110000,5,Partial College,Professional,Yes,2,4,Europe,54,Yes
11693,Single,Female,50000,4,Bachelors,Skilled Manual,No,2,1,North America,42,Yes
25161,Married,Female,130000,2,Bachelors,Management,Yes,3,5,North America,42,Yes
11569,Married,Male,30000,1,Bachelors,Clerical,Yes,1,6,Europe,40,No
11573,Single,,20000,2,High School,Manual,Yes,1,7,Europe,40,No
21766,Married,Male,70000,0,Bachelors,Management,Yes,2,,North America,61,Yes
11574,Single,Female,20000,2,High School,Manual,Yes,1,1,Europe,41,No
15653,Single,Male,30000,0,Graduate Degree,Clerical,Yes,0,2,Europe,45,Yes
11579,Single,Male,20000,3,High School,Manual,Yes,1,3,Europe,42,No
11708,Single,Female,60000,2,Bachelors,Professional,Yes,3,6,North America,43,Yes
28522,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,5,Europe,37,Yes
24033,Single,Female,30000,0,Bachelors,Clerical,Yes,0,5,Europe,36,Yes
11741,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,2,North America,47,Yes
11580,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,11,Europe,73,No
11581,Married,Female,40000,0,Bachelors,Professional,Yes,0,5,Europe,40,No
23616,Single,Female,120000,4,Bachelors,Management,Yes,4,6,Europe,60,Yes
14238,Married,Male,120000,5,Partial High School,Professional,Yes,4,7,Pacific,36,Yes
14847,Single,Female,20000,0,Partial High School,Manual,No,2,1,Europe,32,Yes
11584,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,13,Europe,40,No
11585,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,1,Europe,41,No
11586,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,5,Europe,40,No
11750,Married,Female,60000,2,Bachelors,Professional,Yes,1,5,Pacific,38,Yes
16541,Single,Male,20000,1,Partial College,Manual,No,0,2,Europe,45,Yes
11589,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,3,Europe,42,No
11594,Single,Male,20000,4,High School,Manual,Yes,2,4,Europe,27,No
11595,Single,,20000,5,High School,Manual,Yes,3,1,Europe,27,No
14734,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,5,North America,53,Yes
11596,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,6,Europe,43,No
11597,Single,Female,30000,3,Partial College,Clerical,Yes,2,7,Europe,28,No
16551,Single,Female,30000,0,Bachelors,Clerical,Yes,0,8,Europe,46,Yes
18122,Single,Male,70000,3,Partial College,Professional,Yes,1,1,North America,53,Yes
11761,Single,Male,70000,5,Bachelors,Professional,Yes,4,2,Pacific,39,Yes
20608,Single,Female,100000,5,High School,Management,Yes,2,,Pacific,32,Yes
